,Title,Date,count
13848,중국조선족들 단속 안합니까?,18.02.19,13명
13849,인천공항 면세점 T2오픈으로 인한 직원차량 축소의 건,18.02.19,"2,403명"
13850,인명구조용 로봇개발제안,18.02.19,1명
13851,최저임금 인상문제,18.02.19,2명
13852,미래나노텍 이하 중소기업 횡포 좀 규제해주세요,18.02.18,1명
13853,"경기도에서 시행하는 ""경기도 일하는 청년연금"" 정책을 전국시/도에서 시행할수있게 정부에서 예산반영을 해주세요!",18.02.18,1명
13854,안녕하세요 대통령님,18.02.18,1명
13855,먹고 살 수 있게 해주세여~~,18.02.18,10명
13856,비정규직 정규직 전환시 자회사 설립을 통한 정규지 전환은 또 다른 이름의 비정규직이다,18.02.18,5명
13857,달라졌다고 생각 했습니다.,18.02.18,1명
13858,상가임대료를 수수료기반으로 변경해야 최저임금이 안정됩니다.,18.02.18,0명
13859,귀어귀촌종합센터의 귀어귀촌 유료교육을 반대합니다.,18.02.18,1명
13860,근로자 식대 비과세 10만원. 현실적인가요?,18.02.18,3명
13861,전국 안마시술소 불법성매매 90프로이상 ~,18.02.18,2명
13862,공무직 전환,18.02.18,0명
13863,현행 공무원연금 및 공무원문제,18.02.18,4명
13864,소상공인들 배달대행 배달인건비 때문에 다 죽어요.,18.02.18,8명
13865,공무원시험제도에 현실적인 개혁이 필요합니다.,18.02.18,2명
13866,가상화폐투자,18.02.18,1명
13867,금감원 퇴직자들이  금감원상대 로비목적으로 재취업하는 것이 적폐아닌가?,18.02.18,2명
13868,대전 신생 연구원 기간제 채용 절차 및 그 후,18.02.18,1명
13869,공격적인 비정규직의 정규화로 인한 실업률 증가,18.02.18,4명
13870,재건축은 일자리를 공급한다.,18.02.18,1명
13871,방법이 없습니다.,18.02.18,2명
13872,일자리안정자금지원 꼼수 사업자 배제해야,18.02.18,0명
13873,최저임금제 보조금13만원에 관한건,18.02.18,0명
13874,"개인출원특허,실용 거절적용의 심사의 수개의 별개 등록기술의 전후배제 부분문장대비, 단어적대비",18.02.18,0명
13875,자영업자인생,18.02.18,1명
13876,대기업/공기업 자기소개서 전면개편을 요청합니다.,18.02.18,1명
13877,공정한 인사를 기대합니다.,18.02.18,0명
13878,휴게시간 늘리기 등으로 장난치는 용역업체들 불법업체로 규정하고 사업자등록 취소해주세요,18.02.18,3명
13879,원전 해외수출 지원,18.02.18,7명
13880,학교 교육공무직,18.02.18,3명
13881,청년 일자리 1만개를 만들 제안이 있습니다.,18.02.18,0명
13882,가상화폐는 사기다! 즉각 검찰수사 폐쇄!,18.02.18,0명
13883,내국인 근로자가 설자리가 없어요,18.02.18,2명
13884,최저임금 인상 - 벼랑에 몰린 택시기사들,18.02.18,7명
13885,경기 활성화로 청년 일자리 창출 하자,18.02.18,0명
13886,"서민경제,부동산 정책실패 책임 물어야지요",18.02.18,7명
13887,한국가스공사 시간제 청원경찰,18.02.18,36명
13888,중소 소공장 인력부족에 대처,18.02.18,0명
13889,군복무가산점 부활해야,18.02.18,6명
13890,저희엄마는 이마트캐셔입니다,18.02.18,"1,084명"
13891,인터플렉스,18.02.18,0명
13892,새해1월에  파견직인데   짤렷읍니다,18.02.18,2명
13893,경비원의 경비지도사 1차시험 면제기준을 완화해주십시오,18.02.18,2명
13894,일반인 반영구 시술 합법화 청원의 건,18.02.18,53명
13895,한국에 세계유일  offline 가상화폐거래 특구를 지정해주십시오.,18.02.18,1명
13896,중증장애인 활동보조기관의  활종보조인 급여수수료 인하,18.02.18,4명
13897,저희는 무기직과 정규직만을 원하는건 아닙니다,18.02.18,10명
13898,형식적인 연차와 일부 대기업에서 행해지는 일방적인 급여환수 제도(노동부 암행감찰 제도 건의),18.02.18,1명
13899,공무원채용시 시민단체 활동건에 관하여,18.02.18,0명
13900,미래 대한민국의 일자리 창출을 위한 건의 (4차 산업혁명),18.02.18,7명
13901,대형마트는 최저임금에 상여금등 명절보너스를 포함시키지 마라.,18.02.17,7명
13902,고등학교 지역인재 공무원 특별채용제도 폐지건의합니다.,18.02.17,19명
13903,일용직 근로자 퇴직금 올려 주세요,18.02.17,1명
13904,시급내려주세요,18.02.17,2명
13905,취직제안서 를 만들어서 퇴직할경우 불이익당하지 않게 법적 의무화로 해주세요.,18.02.17,1명
13906,금강원직원비트코인비리 책임자 김홍식이를 사퇴시켜라~,18.02.17,2명
13907,일자리 창출 법제 정비 (시급),18.02.17,2명
13908,"비정규직 양산하는 대기업 총수 ,  공공기업 기관장 종신형 시켜주십쇼~~",18.02.17,0명
13909,군인 최저시급,18.02.17,6명
13910,포괄임금제 폐지해 주세요.,18.02.17,16명
13911,군인 최저시급,18.02.17,5명
13912,자영업자의 소득주도는?,18.02.17,3명
13913,공인중개사도 국민 입니다.,18.02.17,389명
13914,한 없이 솟아 오르는 시급 때문에 한 가정의 자녀는 가슴이 찢어집니다.,18.02.17,10명
13915,미친 놈 입니다. 정년 줄여야 합니다.,18.02.17,2명
13916,최저임금올려주세요.,18.02.17,2명
13917,카드수수료 인하대신 경영컨설팅을 해줘라.,18.02.17,0명
13918,중소기업의 최저임금에 대한 기존직원들에게 행포,18.02.17,2명
13919,대한민국은 진정 사업주를위한 나라 인가요?,18.02.17,0명
13920,취업 성공 패키지,18.02.17,2명
13921,한국인 노동 인구 대비 외국인들을 받아야지 이렇게 무분별하게 받아 놓으니 한국인이 설 자리가 없습니다.,18.02.17,5명
13922,도급사 운영의 불법에 대해서,18.02.17,0명
13923,"강남 집값, 부동산 해결방법",18.02.17,1명
13924,문준용 채용비리 특검 요청합니다.,18.02.17,18명
13925,"공무원, 공공출연기관등 정부출연기관급의 채용시 면접시 지급 고려 요청",18.02.17,0명
13926,소상공인 및 중소기업 지원정책을 창업에만 중점을 두지마시고 오랜된 중소기업에게도 혜택이 가게 해주세요.,18.02.17,0명
13927,2018 지방직 시험 일정을 기존처럼 6월달에 보면 안됩니까?,18.02.17,1명
13928,최저임금인상! 만원까지든 그 이상이든 괜찮다고 봅니다,18.02.17,7명
13929,청년들이 회사에 취업이 잘될수 있게 신규채용시 노조를 가입않하게 해주세요,18.02.17,0명
13930,내수경제불황을 해소할 아이디어를 찾아보았네요-_-,18.02.17,2명
13931,기본급 인상관련 상생방안,18.02.17,0명
13932,저는 공부를 잘하지 말았어야합니다.[지역인재 채용 기준을 재고해주시기 바랍니다.],18.02.17,12명
13933,"""긴급- 일자리 안정자금 월보수 수정 필요함""",18.02.17,1명
13934,"""긴급- 일자리 안정자금 월보수 수정 필요함""",18.02.17,0명
13935,블라인드채용,18.02.17,0명
13936,불평등한 제도,18.02.17,0명
13937,"공공기관 및 산하기관 경비,미화,시설직의 최저임금 원가산정을 해보니 4.8%라고 합니다.  임금인상이 전혀 안됩니다.",18.02.17,0명
13938,삼성의 근로시간,18.02.17,0명
13939,외국인 노동자에 관해서~,18.02.17,14명
13940,공공분야에서의 불공정한 비정규직의 정규직화를 중단하여주십시오.,18.02.17,9명
13941,남북 통일코인 발행,18.02.17,0명
13942,LG유플러스 대기업의 횡포를 막아주세요.,18.02.17,"4,452명"
13943,"근로여건 공정거래, 구직자들은 개인정보를 제공하는데 기업은 근로여건에대해 떳떳하지 못한가요?",18.02.17,1명
13944,중소기업진흥공단 뇌물 수사및 검열부탁드립니다.,18.02.17,0명
13945,언론노출no경제에신경쓰시길제발부탁드립니다,18.02.17,1명
13946,언론노출no경제에신경쓰시길제발부탁드립니다,18.02.17,0명
13947,최저임금 누구를위해 올린건가요?,18.02.17,7명
13948,최저임금 내려주세요 회사고위직들이 직접싸인받으러 다닙니다,18.02.16,2명
13949,상시근로자일 경우 외주용역제도를 폐지했으면...,18.02.16,1명
13950,재앙의 싹을 잘라주세요,18.02.16,0명
13951,임금체불 부당해고등 고용노동부 관련하면 진정 진행중인 회사는 워크넷에 구인등록 못하게 해주세요,18.02.16,3명
13952,"문제인 정부가 올해 적용한일 나한테 적용된거,,",18.02.16,9명
13953,시급은 올랐으나.. 월급은 그대로...,18.02.16,3명
13954,최저임금꼼수 대책,18.02.16,4명
13955,최저임금인상과 더불어 함께 이루어져야할 금융권 금리인하,18.02.16,3명
13956,진짜 말같지도않은걸 청원하네 여기 그냥 자유게시판이네 ㅋㅋ,18.02.16,2명
13957,건설 일용직 임금체불 문제,18.02.16,2명
13958,근로자의 권리를 보장해 주세요,18.02.16,0명
13959,시급때문에..,18.02.16,7명
13960,<포괄임금제 폐지>  마땅히 받아야 할 임금을 받고 싶습니다.,18.02.16,63명
13961,서민은 서민답게!! 민심은  천심이다!!  무책임정부 칭찬해!!,18.02.16,7명
13962,최저임금,18.02.16,7명
13963,국민 여러분~~ 살아 있는 가능한 옵션이면 다 해결 됩니다~~,18.02.16,3명
13964,~~살아 있는 가능한 옵션!! 철학자가 경제정책 하는 옵션정부 칭찬해!,18.02.16,2명
13965,블록체인과 비트코인은 다르다?? 비논리성 점검해!!,18.02.16,3명
13966,"칭찬해!! ~~ 가능한 옵션, 살아 있는 옵션이면 모든 일 해결",18.02.16,5명
13967,청와대식 발상 따라하기: 단일팀 가능한 옵션,18.02.16,0명
13968,급격한 시급인상으로 인한 알바자리 및 시간이 줄고 실직까지 하는 모습이 있습니다.,18.02.16,4명
13969,경찰행정학과 특채기회를 1년에 2번할 것을 청원합니다.,18.02.16,8명
13970,정규직 전환에 탈락한 사람들은요?,18.02.16,2명
13971,기간제근무하다정규직전환으로일자리를잃게됐습니다,18.02.16,2명
13972,체불임금! 고용보험을 통한 우선변제 제도를 청원(제안)합니다.,18.02.16,6명
13973,비정규직의 삶,18.02.16,3명
13974,시급올라서 보너스600에서 300...,18.02.16,3명
13975,"사립유치원의 1, 2월 무임금 노동 막아주세요!",18.02.16,26명
13976,40대 실직가장 국민연금 환급 청원의 건,18.02.16,11명
13977,왜 회사만 구조조정 합니까?공무원 공기업 직원도 구조조정 합시다.,18.02.16,12명
13978,휘트니스업계 기본급도 보장이안됩니다,18.02.16,2명
13979,조선족에게일자리다뺏김,18.02.16,12명
13980,일자리 창출,18.02.16,1명
13981,"최저 임근 인상에 찬성하지만, 소기업은 유예 기간을 좀 주심이 좋을 것 같아요",18.02.16,0명
13982,인건비 말인데요,18.02.16,0명
13983,최저임금 꼭 지키게 단속 바랍니다.,18.02.16,2명
13984,코스닥 활성화시킨다면서 가상화폐 규제로 코스닥 붕괴중^^^,18.02.16,3명
13985,"어린이집, 유치원 영어교육 금지하지 말아주세요",18.02.16,14명
13986,청년일자리창출,18.02.16,1명
13987,경상남도 창원에 위치한 경남에너지의 채용비리.,18.02.16,2명
13988,일일취업안내소 안전교육비,18.02.16,2명
13989,부산은외택시시험치면오래걸리나요ㅡㅜㅜ,18.02.16,1명
13990,일자리 안정자금 사각지대,18.02.16,1명
13991,청년취업,18.02.16,2명
13992,고졸학력 취업자리좀 늘려주세요,18.02.16,2명
13993,소상공인지원대책,18.02.16,5명
13994,하청에 재하청에 재하청을 막아주세요.,18.02.16,4명
13995,건설현장 임금체북,18.02.16,1명
13996,가상화폐 강력 규제,18.02.16,1명
13997,불법체류 젊은 외국인 건설노동자 급증으로 인한 건설일용직 일자리 잠식에 대한 제도적 장치를 마련해 주거나 건설현장 관리를 강화해 주십시요.,18.02.16,4명
13998,장애인에게  일자리 정직원을 많이 생기게 해주시길 바랍니다.,18.02.16,0명
13999,불법체류 외국인 노동자들의 건설 일용직 일자리 잠식 : 50~60대 건설일용직 노동자들의 슬픈 자화상,18.02.16,5명
14000,일자리 안정자금.. 근로자에게 직접 지원해주세요,18.02.16,0명
14001,탈원전에 대한 해결책,18.02.16,5명
14002,여성 공무원 증원 반대 청원,18.02.16,3명
14003,중기부폐쇄하라,18.02.16,1명
14004,청년일자리  늘리기,18.02.16,2명
14005,가상화폐 및 블록체인 진흥법 만들라.,18.02.16,3명
14006,최저시급의 현실,18.02.16,3명
14007,사립이든 공립이든 기간제 교사 채용에 있어서 내정자를 내세우는 것을 강력히 처벌해주세요.,18.02.16,1명
14008,간밤에 코인으로 큰돈 벌었습니다-서민의 꿈 실현!,18.02.16,6명
14009,답답합니다,18.02.16,2명
14010,"그냥 은행을 터세효.. ㅠ,ㅠ",18.02.16,1명
14011,중등영어교사 인원좀 늘려주세요,18.02.16,2명
14012,국가위기 대치를 위한 용병제 도입을 통한 일자리 창출,18.02.16,1명
14013,소상공인들 부동산규제 풀어주세요,18.02.15,0명
14014,최저임금인상으로 인한 문제,18.02.15,8명
14015,우리나라의 시민으로써 말씀드리고 싶네요,18.02.15,2명
14016,문슬람 가상화폐충들 합동 장례 는 정부비용으로,18.02.15,1명
14017,최저인금,18.02.15,0명
14018,시급은올랐지만 월급은그대로?,18.02.15,5명
14019,최저임금,18.02.15,1명
14020,소규모공사 및 용역 입찰시 떳다방 업체를 없야주세요,18.02.15,3명
14021,"[ 이동노동자(운전기사)의 권익보호 ] 를 위한 법안, 개선 청원드립니다",18.02.15,2명
14022,북한 예술단 그지같은짓 말고 나라일이나 똑바로해,18.02.15,9명
14023,최저임금 단속 원합니다,18.02.15,2명
14024,청와대도 월세받읍시다!!!,18.02.15,4명
14025,빨리 손해배상하라고문재인아~,18.02.15,8명
